Id,Name,Url
59730,datsun-cherry-coupe-1400-gl,https://www.cars-data.com/en/datsun-cherry-coupe-1400-gl-specs/59730/tech
59732,datsun-laurel-2400-de-luxe,https://www.cars-data.com/en/datsun-laurel-2400-de-luxe-specs/59732/tech
59734,datsun-laurel-2400-sgl,https://www.cars-data.com/en/datsun-laurel-2400-sgl-specs/59734/tech
59737,datsun-stanza-1600-de-luxe,https://www.cars-data.com/en/datsun-stanza-1600-de-luxe-specs/59737/tech
59741,datsun-stanza-1600-de-luxe,https://www.cars-data.com/en/datsun-stanza-1600-de-luxe-specs/59741/tech
59745,datsun-stanza-1800-gl,https://www.cars-data.com/en/datsun-stanza-1800-gl-specs/59745/tech
59747,datsun-sunny-1200-custom,https://www.cars-data.com/en/datsun-sunny-1200-custom-specs/59747/tech
59750,datsun-sunny-1500-gl,https://www.cars-data.com/en/datsun-sunny-1500-gl-specs/59750/tech
59751,datsun-sunny-coupe-1500-gl,https://www.cars-data.com/en/datsun-sunny-coupe-1500-gl-specs/59751/tech
59752,datsun-sunny-combi-1500,https://www.cars-data.com/en/datsun-sunny-combi-1500-specs/59752/tech
59754,datsun-sylvia-1800-sx,https://www.cars-data.com/en/datsun-sylvia-1800-sx-specs/59754/tech
59756,datsun-violet-de-luxe,https://www.cars-data.com/en/datsun-violet-de-luxe-specs/59756/tech
59757,datsun-violet-coupe-de-luxe,https://www.cars-data.com/en/datsun-violet-coupe-de-luxe-specs/59757/tech
59758,fso-caro-1-6-slxi,https://www.cars-data.com/en/fso-caro-1-6-slxi-specs/59758/tech
59761,fso-celina-1-6-gli,https://www.cars-data.com/en/fso-celina-1-6-gli-specs/59761/tech
59762,fso-classic-1-5-sle,https://www.cars-data.com/en/fso-classic-1-5-sle-specs/59762/tech
59763,fso-classic-1-5-estate,https://www.cars-data.com/en/fso-classic-1-5-estate-specs/59763/tech
59764,fso-polonez-1-5,https://www.cars-data.com/en/fso-polonez-1-5-specs/59764/tech
59767,fso-polonez-1-5-estate,https://www.cars-data.com/en/fso-polonez-1-5-estate-specs/59767/tech
59768,fso-prima-1-5-cle,https://www.cars-data.com/en/fso-prima-1-5-cle-specs/59768/tech
59778,galloper-galloper-3-0-v6,https://www.cars-data.com/en/galloper-galloper-3-0-v6-specs/59778/tech
59782,galloper-galloper-3-0-v6,https://www.cars-data.com/en/galloper-galloper-3-0-v6-specs/59782/tech
59787,innocenti-90-l,https://www.cars-data.com/en/innocenti-90-l-specs/59787/tech
26277,mitsubishi-colt-1-2-dl,https://www.cars-data.com/en/mitsubishi-colt-1-2-dl-specs/26277/tech
26290,mitsubishi-colt-1-3-el,https://www.cars-data.com/en/mitsubishi-colt-1-3-el-specs/26290/tech
26303,mitsubishi-colt-1-3-eli,https://www.cars-data.com/en/mitsubishi-colt-1-3-eli-specs/26303/tech
26311,mitsubishi-colt-1-3-gli,https://www.cars-data.com/en/mitsubishi-colt-1-3-gli-specs/26311/tech
26319,mitsubishi-colt-cz3-1-1,https://www.cars-data.com/en/mitsubishi-colt-cz3-1-1-specs/26319/tech
26332,mitsubishi-colt-cz3-1-1-inbusiness,https://www.cars-data.com/en/mitsubishi-colt-cz3-1-1-inbusiness-specs/26332/tech
26345,mitsubishi-colt-cz3-1-1-inbusiness,https://www.cars-data.com/en/mitsubishi-colt-cz3-1-1-inbusiness-specs/26345/tech
26361,mitsubishi-colt-1200-gl,https://www.cars-data.com/en/mitsubishi-colt-1200-gl-specs/26361/tech
26364,mitsubishi-colt-1-2-gl,https://www.cars-data.com/en/mitsubishi-colt-1-2-gl-specs/26364/tech
26370,mitsubishi-colt-1-1,https://www.cars-data.com/en/mitsubishi-colt-1-1-specs/26370/tech
26395,mitsubishi-colt-cz5-1-1-incharge,https://www.cars-data.com/en/mitsubishi-colt-cz5-1-1-incharge-specs/26395/tech
26404,mitsubishi-colt-cz5-1-1-inform,https://www.cars-data.com/en/mitsubishi-colt-cz5-1-1-inform-specs/26404/tech
26421,mitsubishi-colt-czc-1-5,https://www.cars-data.com/en/mitsubishi-colt-czc-1-5-specs/26421/tech
26425,mitsubishi-colt-czc-1-5,https://www.cars-data.com/en/mitsubishi-colt-czc-1-5-specs/26425/tech
26430,mitsubishi-eclipse-2-0-gsi-16v,https://www.cars-data.com/en/mitsubishi-eclipse-2-0-gsi-16v-specs/26430/tech
26431,mitsubishi-eclipse-2-0-dohc,https://www.cars-data.com/en/mitsubishi-eclipse-2-0-dohc-specs/26431/tech
26432,mitsubishi-galant-1-8-el,https://www.cars-data.com/en/mitsubishi-galant-1-8-el-specs/26432/tech
26450,mitsubishi-galant-1-8-gli,https://www.cars-data.com/en/mitsubishi-galant-1-8-gli-specs/26450/tech
26458,mitsubishi-galant-1600-el,https://www.cars-data.com/en/mitsubishi-galant-1600-el-specs/26458/tech
26466,mitsubishi-galant-1-6-dl,https://www.cars-data.com/en/mitsubishi-galant-1-6-dl-specs/26466/tech
26478,mitsubishi-galant-1-8-el,https://www.cars-data.com/en/mitsubishi-galant-1-8-el-specs/26478/tech
26494,mitsubishi-galant-1-8-i,https://www.cars-data.com/en/mitsubishi-galant-1-8-i-specs/26494/tech
26504,mitsubishi-galant-2-0-glxi,https://www.cars-data.com/en/mitsubishi-galant-2-0-glxi-specs/26504/tech
26518,mitsubishi-galant-station-wagon-2-0-glxi,https://www.cars-data.com/en/mitsubishi-galant-station-wagon-2-0-glxi-specs/26518/tech
26526,mitsubishi-galant-stationwagon-1600-gl,https://www.cars-data.com/en/mitsubishi-galant-stationwagon-1600-gl-specs/26526/tech
26529,mitsubishi-grandis-2-4-inform,https://www.cars-data.com/en/mitsubishi-grandis-2-4-inform-specs/26529/tech
26542,mitsubishi-i-miev,https://www.cars-data.com/en/mitsubishi-i-miev-specs/26542/tech
26543,mitsubishi-l200-double-cab-2-5-di-d-4wd-invite,https://www.cars-data.com/en/mitsubishi-l200-double-cab-2-5-di-d-4wd-invite-specs/26543/tech
26544,mitsubishi-lancer-1-5-gli,https://www.cars-data.com/en/mitsubishi-lancer-1-5-gli-specs/26544/tech
26552,mitsubishi-lancer-1-3-gli,https://www.cars-data.com/en/mitsubishi-lancer-1-3-gli-specs/26552/tech
26554,mitsubishi-lancer-sportback-1-5-edition-one,https://www.cars-data.com/en/mitsubishi-lancer-sportback-1-5-edition-one-specs/26554/tech
26569,mitsubishi-lancer-1200-el,https://www.cars-data.com/en/mitsubishi-lancer-1200-el-specs/26569/tech
26576,mitsubishi-lancer-1-2-dl,https://www.cars-data.com/en/mitsubishi-lancer-1-2-dl-specs/26576/tech
26587,mitsubishi-lancer-1-3-el,https://www.cars-data.com/en/mitsubishi-lancer-1-3-el-specs/26587/tech
26599,mitsubishi-lancer-1-3i-match,https://www.cars-data.com/en/mitsubishi-lancer-1-3i-match-specs/26599/tech
26608,mitsubishi-lancer-1-3-gli,https://www.cars-data.com/en/mitsubishi-lancer-1-3-gli-specs/26608/tech
26611,mitsubishi-lancer-1-6-comfort,https://www.cars-data.com/en/mitsubishi-lancer-1-6-comfort-specs/26611/tech
26612,mitsubishi-lancer-1-5-inform,https://www.cars-data.com/en/mitsubishi-lancer-1-5-inform-specs/26612/tech
26638,mitsubishi-lancer-wagon-1-5-gl,https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-5-gl-specs/26638/tech
26642,mitsubishi-lancer-wagon-1-5-gli,https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-5-gli-specs/26642/tech
26644,mitsubishi-lancer-wagon-1-6-gli,https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-6-gli-specs/26644/tech
26648,mitsubishi-lancer-wagon-1-6-comfort,https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-6-comfort-specs/26648/tech
26652,mitsubishi-lancer-wagon-1-6-base,https://www.cars-data.com/en/mitsubishi-lancer-wagon-1-6-base-specs/26652/tech
26657,mitsubishi-outlander-2-0-2wd-comfort-base,https://www.cars-data.com/en/mitsubishi-outlander-2-0-2wd-comfort-base-specs/26657/tech
26675,mitsubishi-outlander-2-4-2wd-invite,https://www.cars-data.com/en/mitsubishi-outlander-2-4-2wd-invite-specs/26675/tech
26689,mitsubishi-outlander-2-0-2wd-invite,https://www.cars-data.com/en/mitsubishi-outlander-2-0-2wd-invite-specs/26689/tech
26706,mitsubishi-outlander-sport-2-0-2wd-invite,https://www.cars-data.com/en/mitsubishi-outlander-sport-2-0-2wd-invite-specs/26706/tech
26714,mitsubishi-pajero-3-0-v6-glxi-soft-top,https://www.cars-data.com/en/mitsubishi-pajero-3-0-v6-glxi-soft-top-specs/26714/tech
1,abarth-500-1-4-16v-t-jet,https://www.cars-data.com/en/abarth-500-1-4-16v-t-jet-specs/1/tech
2,abarth-500c-1-4-16v-t-jet,https://www.cars-data.com/en/abarth-500c-1-4-16v-t-jet-specs/2/tech
4,abarth-grande-punto-1-4-t-jet-16v,https://www.cars-data.com/en/abarth-grande-punto-1-4-t-jet-16v-specs/4/tech
5,abarth-punto-evo-1-4-t-jet-16v,https://www.cars-data.com/en/abarth-punto-evo-1-4-t-jet-16v-specs/5/tech
7,alfa-romeo-145-1-4-i-e-basis,https://www.cars-data.com/en/alfa-romeo-145-1-4-i-e-basis-specs/7/tech
24,alfa-romeo-145-1-4-twin-spark-16v,https://www.cars-data.com/en/alfa-romeo-145-1-4-twin-spark-16v-specs/24/tech
31,alfa-romeo-146-1-4-i-e-basis,https://www.cars-data.com/en/alfa-romeo-146-1-4-i-e-basis-specs/31/tech
48,alfa-romeo-146-1-4-twin-spark-16v,https://www.cars-data.com/en/alfa-romeo-146-1-4-twin-spark-16v-specs/48/tech
55,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/55/tech
87,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/87/tech
113,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/113/tech
150,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/150/tech
181,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/181/tech
207,alfa-romeo-147-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-147-1-6-t-spark-16v-impression-specs/207/tech
244,alfa-romeo-155-1-7-twin-spark,https://www.cars-data.com/en/alfa-romeo-155-1-7-twin-spark-specs/244/tech
252,alfa-romeo-155-1-6-twin-spark-16v,https://www.cars-data.com/en/alfa-romeo-155-1-6-twin-spark-16v-specs/252/tech
264,alfa-romeo-156-1-6-t-spark-16v,https://www.cars-data.com/en/alfa-romeo-156-1-6-t-spark-16v-specs/264/tech
280,alfa-romeo-156-1-6-t-spark-16v-progression,https://www.cars-data.com/en/alfa-romeo-156-1-6-t-spark-16v-progression-specs/280/tech
294,alfa-romeo-156-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-156-1-6-t-spark-16v-impression-specs/294/tech
328,alfa-romeo-156-sportwagon-1-6-t-spark-16v,https://www.cars-data.com/en/alfa-romeo-156-sportwagon-1-6-t-spark-16v-specs/328/tech
344,alfa-romeo-156-sportwagon-1-6-t-spark-16v-progression,https://www.cars-data.com/en/alfa-romeo-156-sportwagon-1-6-t-spark-16v-progression-specs/344/tech
358,alfa-romeo-156-sportwagon-1-6-t-spark-16v-impression,https://www.cars-data.com/en/alfa-romeo-156-sportwagon-1-6-t-spark-16v-impression-specs/358/tech
394,alfa-romeo-crosswagon-1-9-jtd-16v-q4-progression,https://www.cars-data.com/en/alfa-romeo-crosswagon-1-9-jtd-16v-q4-progression-specs/394/tech
396,alfa-romeo-159-1-8-mpi-impression,https://www.cars-data.com/en/alfa-romeo-159-1-8-mpi-impression-specs/396/tech
462,alfa-romeo-159-1-8-mpi,https://www.cars-data.com/en/alfa-romeo-159-1-8-mpi-specs/462/tech
537,alfa-romeo-159-sportwagon-1-8-mpi-impression,https://www.cars-data.com/en/alfa-romeo-159-sportwagon-1-8-mpi-impression-specs/537/tech
603,alfa-romeo-159-sportwagon-1-8-mpi,https://www.cars-data.com/en/alfa-romeo-159-sportwagon-1-8-mpi-specs/603/tech
678,alfa-romeo-164-2-0-twin-spark,https://www.cars-data.com/en/alfa-romeo-164-2-0-twin-spark-specs/678/tech
685,alfa-romeo-164-2-0-twin-spark,https://www.cars-data.com/en/alfa-romeo-164-2-0-twin-spark-specs/685/tech
696,alfa-romeo-166-2-0-t-spark,https://www.cars-data.com/en/alfa-romeo-166-2-0-t-spark-specs/696/tech
714,alfa-romeo-166-2-0-t-spark-impression,https://www.cars-data.com/en/alfa-romeo-166-2-0-t-spark-impression-specs/714/tech
732,alfa-romeo-33-1-3-milano,https://www.cars-data.com/en/alfa-romeo-33-1-3-milano-specs/732/tech
738,alfa-romeo-33-1-3,https://www.cars-data.com/en/alfa-romeo-33-1-3-specs/738/tech
744,alfa-romeo-33-1-3-v,https://www.cars-data.com/en/alfa-romeo-33-1-3-v-specs/744/tech
753,alfa-romeo-33-giardinetta-1-5,https://www.cars-data.com/en/alfa-romeo-33-giardinetta-1-5-specs/753/tech
755,alfa-romeo-33-sportwagon-1-3-s,https://www.cars-data.com/en/alfa-romeo-33-sportwagon-1-3-s-specs/755/tech
756,alfa-romeo-33-sportwagon-1-4-i-e,https://www.cars-data.com/en/alfa-romeo-33-sportwagon-1-4-i-e-specs/756/tech
759,alfa-romeo-75-1-6,https://www.cars-data.com/en/alfa-romeo-75-1-6-specs/759/tech
768,alfa-romeo-75-1-6-i-e,https://www.cars-data.com/en/alfa-romeo-75-1-6-i-e-specs/768/tech
775,alfa-romeo-brera-2-2-jts,https://www.cars-data.com/en/alfa-romeo-brera-2-2-jts-specs/775/tech
787,alfa-romeo-brera-1750-turbo,https://www.cars-data.com/en/alfa-romeo-brera-1750-turbo-specs/787/tech
797,alfa-romeo-giulietta-1-4-turbo-105-progression,https://www.cars-data.com/en/alfa-romeo-giulietta-1-4-turbo-105-progression-specs/797/tech
816,alfa-romeo-giulietta-1-6,https://www.cars-data.com/en/alfa-romeo-giulietta-1-6-specs/816/tech
